band,setting_freq,setting_gain,setting_q,freq_hz,db
mid_peak,1600,0,1.6,8687.99,-0.0000
mid_peak,1600,0,1.6,8994.78,-0.0000
mid_peak,1600,0,1.6,9312.41,-0.0000
mid_peak,1600,0,1.6,9641.25,-0.0000
mid_peak,1600,0,1.6,9981.71,-0.0000
mid_peak,1600,0,1.6,10334.18,-0.0000
mid_peak,1600,0,1.6,10699.11,-0.0000
mid_peak,1600,0,1.6,11076.92,-0.0000
mid_peak,1600,0,1.6,11468.07,-0.0000
mid_peak,1600,0,1.6,11873.03,-0.0000
mid_peak,1600,0,1.6,12292.30,-0.0000
mid_peak,1600,0,1.6,12726.37,-0.0000
mid_peak,1600,0,1.6,13175.76,-0.0000
mid_peak,1600,0,1.6,13641.03,-0.0000
mid_peak,1600,0,1.6,14122.73,-0.0000
mid_peak,1600,0,1.6,14621.43,-0.0000
mid_peak,1600,0,1.6,15137.75,-0.0000
mid_peak,1600,0,1.6,15672.30,-0.0000
mid_peak,1600,0,1.6,16225.72,-0.0000
mid_peak,1600,0,1.6,16798.69,-0.0000
mid_peak,1600,0,1.6,17391.89,-0.0000
mid_peak,1600,0,1.6,18006.04,-0.0000
mid_peak,1600,0,1.6,18641.88,-0.0000
mid_peak,1600,0,1.6,19300.16,-0.0000
mid_peak,1600,0,1.6,19981.70,-0.0000
mid_peak,1600,0,1.6,20687.30,-0.0000
mid_peak,1600,0,1.6,21417.81,-0.0000
mid_peak,1600,0,1.6,22174.13,-0.0000
mid_peak,1600,0,1.6,22957.15,-0.0000
mid_peak,1600,0,1.6,23767.82,-0.0000
mid_peak,1600,0,1.6,24607.11,-0.0000
mid_peak,1600,0,1.6,25476.05,-0.0000
mid_peak,1600,0,1.6,26375.67,-0.0000
mid_peak,1600,0,1.6,27307.05,-0.0000
mid_peak,1600,0,1.6,28271.33,-0.0000
mid_peak,1600,0,1.6,29269.65,-0.0000
mid_peak,1600,0,1.6,30303.23,-0.0000
mid_peak,1600,0,1.6,31373.31,-0.0000
mid_peak,1600,0,1.6,32481.17,-0.0000
mid_peak,1600,0,1.6,33628.16,-0.0000
mid_peak,1600,0,1.6,34815.65,-0.0000
mid_peak,1600,0,1.6,36045.07,-0.0000
mid_peak,1600,0,1.6,37317.90,-0.0000
mid_peak,1600,0,1.6,38635.68,-0.0000
mid_peak,1600,0,1.6,40000.00,-0.0000
mid_peak,1600,6,1.6,10.00,-0.6467
mid_peak,1600,6,1.6,10.35,-0.6062
mid_peak,1600,6,1.6,10.72,-0.5681
mid_peak,1600,6,1.6,11.10,-0.5322
mid_peak,1600,6,1.6,11.49,-0.4985
mid_peak,1600,6,1.6,11.89,-0.4668
mid_peak,1600,6,1.6,12.31,-0.4370
mid_peak,1600,6,1.6,12.75,-0.4090
mid_peak,1600,6,1.6,13.20,-0.3828
mid_peak,1600,6,1.6,13.67,-0.3581
mid_peak,1600,6,1.6,14.15,-0.3350
mid_peak,1600,6,1.6,14.65,-0.3133
mid_peak,1600,6,1.6,15.17,-0.2930
mid_peak,1600,6,1.6,15.70,-0.2739
mid_peak,1600,6,1.6,16.26,-0.2561
mid_peak,1600,6,1.6,16.83,-0.2393
mid_peak,1600,6,1.6,17.42,-0.2237
mid_peak,1600,6,1.6,18.04,-0.2090
mid_peak,1600,6,1.6,18.68,-0.1953
mid_peak,1600,6,1.6,19.34,-0.1824
mid_peak,1600,6,1.6,20.02,-0.1704
mid_peak,1600,6,1.6,20.73,-0.1592
mid_peak,1600,6,1.6,21.46,-0.1487
mid_peak,1600,6,1.6,22.21,-0.1388
mid_peak,1600,6,1.6,23.00,-0.1296
mid_peak,1600,6,1.6,23.81,-0.1210
mid_peak,1600,6,1.6,24.65,-0.1130
mid_peak,1600,6,1.6,25.52,-0.1054
mid_peak,1600,6,1.6,26.42,-0.0984
mid_peak,1600,6,1.6,27.36,-0.0918
mid_peak,1600,6,1.6,28.32,-0.0857
mid_peak,1600,6,1.6,29.32,-0.0799
mid_peak,1600,6,1.6,30.36,-0.0746
mid_peak,1600,6,1.6,31.43,-0.0695
mid_peak,1600,6,1.6,32.54,-0.0648
mid_peak,1600,6,1.6,33.69,-0.0605
mid_peak,1600,6,1.6,34.88,-0.0563
mid_peak,1600,6,1.6,36.11,-0.0525
mid_peak,1600,6,1.6,37.39,-0.0489
mid_peak,1600,6,1.6,38.71,-0.0456
mid_peak,1600,6,1.6,40.07,-0.0424
mid_peak,1600,6,1.6,41.49,-0.0395
mid_peak,1600,6,1.6,42.95,-0.0367
mid_peak,1600,6,1.6,44.47,-0.0341
mid_peak,1600,6,1.6,46.04,-0.0317
mid_peak,1600,6,1.6,47.67,-0.0295
mid_peak,1600,6,1.6,49.35,-0.0273
mid_peak,1600,6,1.6,51.09,-0.0253
mid_peak,1600,6,1.6,52.90,-0.0235
mid_peak,1600,6,1.6,54.76,-0.0217
mid_peak,1600,6,1.6,56.70,-0.0201
mid_peak,1600,6,1.6,58.70,-0.0185
mid_peak,1600,6,1.6,60.77,-0.0170
mid_peak,1600,6,1.6,62.92,-0.0156
mid_peak,1600,6,1.6,65.14,-0.0143
mid_peak,1600,6,1.6,67.44,-0.0131
mid_peak,1600,6,1.6,69.82,-0.0119
mid_peak,1600,6,1.6,72.29,-0.0107
mid_peak,1600,6,1.6,74.84,-0.0097
mid_peak,1600,6,1.6,77.48,-0.0086
mid_peak,1600,6,1.6,80.22,-0.0076
mid_peak,1600,6,1.6,83.05,-0.0067
mid_peak,1600,6,1.6,85.99,-0.0058
mid_peak,1600,6,1.6,89.02,-0.0049
mid_peak,1600,6,1.6,92.17,-0.0040
mid_peak,1600,6,1.6,95.42,-0.0032
mid_peak,1600,6,1.6,98.79,-0.0023
mid_peak,1600,6,1.6,102.28,-0.0015
mid_peak,1600,6,1.6,105.89,-0.0007
mid_peak,1600,6,1.6,109.63,0.0002
mid_peak,1600,6,1.6,113.50,0.0010
mid_peak,1600,6,1.6,117.51,0.0018
mid_peak,1600,6,1.6,121.66,0.0026
mid_peak,1600,6,1.6,125.95,0.0035
mid_peak,1600,6,1.6,130.40,0.0043
mid_peak,1600,6,1.6,135.01,0.0052
mid_peak,1600,6,1.6,139.77,0.0062
mid_peak,1600,6,1.6,144.71,0.0071
mid_peak,1600,6,1.6,149.82,0.0081
mid_peak,1600,6,1.6,155.11,0.0091
mid_peak,1600,6,1.6,160.59,0.0102
mid_peak,1600,6,1.6,166.26,0.0113
mid_peak,1600,6,1.6,172.13,0.0125
mid_peak,1600,6,1.6,178.21,0.0137
mid_peak,1600,6,1.6,184.50,0.0151
mid_peak,1600,6,1.6,191.01,0.0165
mid_peak,1600,6,1.6,197.76,0.0179
mid_peak,1600,6,1.6,204.74,0.0195
mid_peak,1600,6,1.6,211.97,0.0212
mid_peak,1600,6,1.6,219.46,0.0230
mid_peak,1600,6,1.6,227.21,0.0249
mid_peak,1600,6,1.6,235.23,0.0270
mid_peak,1600,6,1.6,243.54,0.0292
mid_peak,1600,6,1.6,252.14,0.0315
mid_peak,1600,6,1.6,261.04,0.0340
mid_peak,1600,6,1.6,270.26,0.0368
mid_peak,1600,6,1.6,279.80,0.0397
mid_peak,1600,6,1.6,289.68,0.0428
mid_peak,1600,6,1.6,299.91,0.0462
mid_peak,1600,6,1.6,310.50,0.0499
mid_peak,1600,6,1.6,321.47,0.0538
mid_peak,1600,6,1.6,332.82,0.0581
mid_peak,1600,6,1.6,344.57,0.0627
mid_peak,1600,6,1.6,356.74,0.0677
mid_peak,1600,6,1.6,369.34,0.0731
mid_peak,1600,6,1.6,382.38,0.0790
mid_peak,1600,6,1.6,395.88,0.0854
mid_peak,1600,6,1.6,409.86,0.0924
mid_peak,1600,6,1.6,424.34,0.0999
mid_peak,1600,6,1.6,439.32,0.1082
mid_peak,1600,6,1.6,454.83,0.1172
mid_peak,1600,6,1.6,470.89,0.1270
mid_peak,1600,6,1.6,487.52,0.1377
mid_peak,1600,6,1.6,504.74,0.1495
mid_peak,1600,6,1.6,522.56,0.1625
mid_peak,1600,6,1.6,541.01,0.1767
mid_peak,1600,6,1.6,560.12,0.1924
mid_peak,1600,6,1.6,579.90,0.2098
mid_peak,1600,6,1.6,600.38,0.2290
mid_peak,1600,6,1.6,621.58,0.2503
mid_peak,1600,6,1.6,643.53,0.2740
mid_peak,1600,6,1.6,666.25,0.3004
mid_peak,1600,6,1.6,689.78,0.3300
mid_peak,1600,6,1.6,714.13,0.3632
mid_peak,1600,6,1.6,739.35,0.4006
mid_peak,1600,6,1.6,765.46,0.4428
mid_peak,1600,6,1.6,792.49,0.4907
mid_peak,1600,6,1.6,820.47,0.5452
mid_peak,1600,6,1.6,849.45,0.6076
mid_peak,1600,6,1.6,879.44,0.6792
mid_peak,1600,6,1.6,910.50,0.7618
mid_peak,1600,6,1.6,942.65,0.8577
mid_peak,1600,6,1.6,975.94,0.9694
mid_peak,1600,6,1.6,1010.40,1.1003
mid_peak,1600,6,1.6,1046.08,1.2544
mid_peak,1600,6,1.6,1083.02,1.4368
mid_peak,1600,6,1.6,1121.26,1.6535
mid_peak,1600,6,1.6,1160.86,1.9118
mid_peak,1600,6,1.6,1201.85,2.2199
mid_peak,1600,6,1.6,1244.29,2.5869
mid_peak,1600,6,1.6,1288.23,3.0207
mid_peak,1600,6,1.6,1333.72,3.5255
mid_peak,1600,6,1.6,1380.82,4.0956
mid_peak,1600,6,1.6,1429.58,4.7046
mid_peak,1600,6,1.6,1480.06,5.2927
mid_peak,1600,6,1.6,1532.32,5.7601
mid_peak,1600,6,1.6,1586.43,5.9897
mid_peak,1600,6,1.6,1642.45,5.9094
mid_peak,1600,6,1.6,1700.45,5.5456
mid_peak,1600,6,1.6,1760.50,5.0024
mid_peak,1600,6,1.6,1822.67,4.3936
mid_peak,1600,6,1.6,1887.03,3.7993
mid_peak,1600,6,1.6,1953.66,3.2607
mid_peak,1600,6,1.6,2022.65,2.7919
mid_peak,1600,6,1.6,2094.08,2.3929
mid_peak,1600,6,1.6,2168.02,2.0569
mid_peak,1600,6,1.6,2244.58,1.7752
mid_peak,1600,6,1.6,2323.84,1.5390
mid_peak,1600,6,1.6,2405.90,1.3405
mid_peak,1600,6,1.6,2490.86,1.1731
mid_peak,1600,6,1.6,2578.82,1.0313
mid_peak,1600,6,1.6,2669.88,0.9106
mid_peak,1600,6,1.6,2764.16,0.8073
mid_peak,1600,6,1.6,2861.77,0.7185
mid_peak,1600,6,1.6,2962.83,0.6417
mid_peak,1600,6,1.6,3067.45,0.5750
mid_peak,1600,6,1.6,3175.77,0.5167
mid_peak,1600,6,1.6,3287.91,0.4657
mid_peak,1600,6,1.6,3404.02,0.4208
mid_peak,1600,6,1.6,3524.22,0.3812
mid_peak,1600,6,1.6,3648.67,0.3460
mid_peak,1600,6,1.6,3777.51,0.3147
mid_peak,1600,6,1.6,3910.91,0.2868
mid_peak,1600,6,1.6,4049.01,0.2618
mid_peak,1600,6,1.6,4191.99,0.2394
mid_peak,1600,6,1.6,4340.02,0.2192
mid_peak,1600,6,1.6,4493.28,0.2010
mid_peak,1600,6,1.6,4651.94,0.1845
mid_peak,1600,6,1.6,4816.21,0.1696
mid_peak,1600,6,1.6,4986.29,0.1560
mid_peak,1600,6,1.6,5162.36,0.1437
mid_peak,1600,6,1.6,5344.66,0.1325
mid_peak,1600,6,1.6,5533.39,0.1222
mid_peak,1600,6,1.6,5728.79,0.1128
mid_peak,1600,6,1.6,5931.08,0.1043
mid_peak,1600,6,1.6,6140.52,0.0964
mid_peak,1600,6,1.6,6357.36,0.0892
mid_peak,1600,6,1.6,6581.85,0.0826
mid_peak,1600,6,1.6,6814.27,0.0765
mid_peak,1600,6,1.6,7054.90,0.0709
mid_peak,1600,6,1.6,7304.03,0.0657
mid_peak,1600,6,1.6,7561.95,0.0609
mid_peak,1600,6,1.6,7828.98,0.0565
mid_peak,1600,6,1.6,8105.44,0.0525
mid_peak,1600,6,1.6,8391.66,0.0487
mid_peak,1600,6,1.6,8687.99,0.0453
mid_peak,1600,6,1.6,8994.78,0.0421
mid_peak,1600,6,1.6,9312.41,0.0391
mid_peak,1600,6,1.6,9641.25,0.0363
mid_peak,1600,6,1.6,9981.71,0.0338
mid_peak,1600,6,1.6,10334.18,0.0314
mid_peak,1600,6,1.6,10699.11,0.0292
mid_peak,1600,6,1.6,11076.92,0.0272
mid_peak,1600,6,1.6,11468.07,0.0253
mid_peak,1600,6,1.6,11873.03,0.0236
mid_peak,1600,6,1.6,12292.30,0.0219
mid_peak,1600,6,1.6,12726.37,0.0204
mid_peak,1600,6,1.6,13175.76,0.0190
mid_peak,1600,6,1.6,13641.03,0.0177
mid_peak,1600,6,1.6,14122.73,0.0165
mid_peak,1600,6,1.6,14621.43,0.0154
mid_peak,1600,6,1.6,15137.75,0.0143
mid_peak,1600,6,1.6,15672.30,0.0133
mid_peak,1600,6,1.6,16225.72,0.0124
mid_peak,1600,6,1.6,16798.69,0.0116
mid_peak,1600,6,1.6,17391.89,0.0108
mid_peak,1600,6,1.6,18006.04,0.0101
mid_peak,1600,6,1.6,18641.88,0.0094
mid_peak,1600,6,1.6,19300.16,0.0087
mid_peak,1600,6,1.6,19981.70,0.0081
mid_peak,1600,6,1.6,20687.30,0.0076
mid_peak,1600,6,1.6,21417.81,0.0071
mid_peak,1600,6,1.6,22174.13,0.0066
mid_peak,1600,6,1.6,22957.15,0.0061
mid_peak,1600,6,1.6,23767.82,0.0057
mid_peak,1600,6,1.6,24607.11,0.0053
mid_peak,1600,6,1.6,25476.05,0.0050
mid_peak,1600,6,1.6,26375.67,0.0046
mid_peak,1600,6,1.6,27307.05,0.0043
mid_peak,1600,6,1.6,28271.33,0.0040
mid_peak,1600,6,1.6,29269.65,0.0038
mid_peak,1600,6,1.6,30303.23,0.0035
mid_peak,1600,6,1.6,31373.31,0.0033
mid_peak,1600,6,1.6,32481.17,0.0031
mid_peak,1600,6,1.6,33628.16,0.0028
mid_peak,1600,6,1.6,34815.65,0.0027
mid_peak,1600,6,1.6,36045.07,0.0025
mid_peak,1600,6,1.6,37317.90,0.0023
mid_peak,1600,6,1.6,38635.68,0.0022
mid_peak,1600,6,1.6,40000.00,0.0020
mid_peak,1600,12,1.6,10.00,-0.6345
mid_peak,1600,12,1.6,10.35,-0.5940
mid_peak,1600,12,1.6,10.72,-0.5559
mid_peak,1600,12,1.6,11.10,-0.5201
mid_peak,1600,12,1.6,11.49,-0.4863
mid_peak,1600,12,1.6,11.89,-0.4546
mid_peak,1600,12,1.6,12.31,-0.4248
mid_peak,1600,12,1.6,12.75,-0.3969
mid_peak,1600,12,1.6,13.20,-0.3706
mid_peak,1600,12,1.6,13.67,-0.3460
mid_peak,1600,12,1.6,14.15,-0.3228
mid_peak,1600,12,1.6,14.65,-0.3011
mid_peak,1600,12,1.6,15.17,-0.2808
mid_peak,1600,12,1.6,15.70,-0.2618
mid_peak,1600,12,1.6,16.26,-0.2439
mid_peak,1600,12,1.6,16.83,-0.2272
mid_peak,1600,12,1.6,17.42,-0.2115
mid_peak,1600,12,1.6,18.04,-0.1968
mid_peak,1600,12,1.6,18.68,-0.1831
mid_peak,1600,12,1.6,19.34,-0.1702
mid_peak,1600,12,1.6,20.02,-0.1582
mid_peak,1600,12,1.6,20.73,-0.1470
mid_peak,1600,12,1.6,21.46,-0.1364
mid_peak,1600,12,1.6,22.21,-0.1266
mid_peak,1600,12,1.6,23.00,-0.1174
mid_peak,1600,12,1.6,23.81,-0.1088
mid_peak,1600,12,1.6,24.65,-0.1007
mid_peak,1600,12,1.6,25.52,-0.0932
mid_peak,1600,12,1.6,26.42,-0.0861
mid_peak,1600,12,1.6,27.36,-0.0795
mid_peak,1600,12,1.6,28.32,-0.0734
mid_peak,1600,12,1.6,29.32,-0.0676
mid_peak,1600,12,1.6,30.36,-0.0622
mid_peak,1600,12,1.6,31.43,-0.0572
mid_peak,1600,12,1.6,32.54,-0.0525
mid_peak,1600,12,1.6,33.69,-0.0481
mid_peak,1600,12,1.6,34.88,-0.0439
mid_peak,1600,12,1.6,36.11,-0.0401
mid_peak,1600,12,1.6,37.39,-0.0365
mid_peak,1600,12,1.6,38.71,-0.0331
mid_peak,1600,12,1.6,40.07,-0.0299
mid_peak,1600,12,1.6,41.49,-0.0270
mid_peak,1600,12,1.6,42.95,-0.0242
mid_peak,1600,12,1.6,44.47,-0.0216
mid_peak,1600,12,1.6,46.04,-0.0191
mid_peak,1600,12,1.6,47.67,-0.0168
mid_peak,1600,12,1.6,49.35,-0.0146
mid_peak,1600,12,1.6,51.09,-0.0126
mid_peak,1600,12,1.6,52.90,-0.0107
mid_peak,1600,12,1.6,54.76,-0.0089
mid_peak,1600,12,1.6,56.70,-0.0072
mid_peak,1600,12,1.6,58.70,-0.0055
mid_peak,1600,12,1.6,60.77,-0.0040
mid_peak,1600,12,1.6,62.92,-0.0026
mid_peak,1600,12,1.6,65.14,-0.0012
mid_peak,1600,12,1.6,67.44,0.0002
mid_peak,1600,12,1.6,69.82,0.0014
mid_peak,1600,12,1.6,72.29,0.0026
mid_peak,1600,12,1.6,74.84,0.0038
mid_peak,1600,12,1.6,77.48,0.0049
mid_peak,1600,12,1.6,80.22,0.0060
mid_peak,1600,12,1.6,83.05,0.0071
mid_peak,1600,12,1.6,85.99,0.0081
mid_peak,1600,12,1.6,89.02,0.0092
mid_peak,1600,12,1.6,92.17,0.0102
mid_peak,1600,12,1.6,95.42,0.0112
mid_peak,1600,12,1.6,98.79,0.0122
mid_peak,1600,12,1.6,102.28,0.0132
mid_peak,1600,12,1.6,105.89,0.0142
mid_peak,1600,12,1.6,109.63,0.0152
mid_peak,1600,12,1.6,113.50,0.0163
mid_peak,1600,12,1.6,117.51,0.0173
mid_peak,1600,12,1.6,121.66,0.0184
mid_peak,1600,12,1.6,125.95,0.0195
mid_peak,1600,12,1.6,130.40,0.0207
mid_peak,1600,12,1.6,135.01,0.0219
mid_peak,1600,12,1.6,139.77,0.0231
mid_peak,1600,12,1.6,144.71,0.0244
mid_peak,1600,12,1.6,149.82,0.0258
mid_peak,1600,12,1.6,155.11,0.0272
mid_peak,1600,12,1.6,160.59,0.0287
mid_peak,1600,12,1.6,166.26,0.0303
mid_peak,1600,12,1.6,172.13,0.0320
mid_peak,1600,12,1.6,178.21,0.0338
mid_peak,1600,12,1.6,184.50,0.0357
mid_peak,1600,12,1.6,191.01,0.0377
mid_peak,1600,12,1.6,197.76,0.0399
mid_peak,1600,12,1.6,204.74,0.0422
mid_peak,1600,12,1.6,211.97,0.0446
mid_peak,1600,12,1.6,219.46,0.0473
mid_peak,1600,12,1.6,227.21,0.0501
mid_peak,1600,12,1.6,235.23,0.0531
mid_peak,1600,12,1.6,243.54,0.0564
mid_peak,1600,12,1.6,252.14,0.0598
mid_peak,1600,12,1.6,261.04,0.0636
mid_peak,1600,12,1.6,270.26,0.0676
mid_peak,1600,12,1.6,279.80,0.0720
mid_peak,1600,12,1.6,289.68,0.0767
mid_peak,1600,12,1.6,299.91,0.0817
mid_peak,1600,12,1.6,310.50,0.0872
mid_peak,1600,12,1.6,321.47,0.0931
mid_peak,1600,12,1.6,332.82,0.0994
mid_peak,1600,12,1.6,344.57,0.1063
mid_peak,1600,12,1.6,356.74,0.1138
mid_peak,1600,12,1.6,369.34,0.1219
mid_peak,1600,12,1.6,382.38,0.1307
mid_peak,1600,12,1.6,395.88,0.1402
mid_peak,1600,12,1.6,409.86,0.1506
mid_peak,1600,12,1.6,424.34,0.1619
mid_peak,1600,12,1.6,439.32,0.1742
mid_peak,1600,12,1.6,454.83,0.1876
mid_peak,1600,12,1.6,470.89,0.2023
mid_peak,1600,12,1.6,487.52,0.2184
mid_peak,1600,12,1.6,504.74,0.2361
mid_peak,1600,12,1.6,522.56,0.2554
mid_peak,1600,12,1.6,541.01,0.2767
mid_peak,1600,12,1.6,560.12,0.3002
mid_peak,1600,12,1.6,579.90,0.3262
mid_peak,1600,12,1.6,600.38,0.3549
mid_peak,1600,12,1.6,621.58,0.3868
mid_peak,1600,12,1.6,643.53,0.4222
mid_peak,1600,12,1.6,666.25,0.4618
mid_peak,1600,12,1.6,689.78,0.5060
mid_peak,1600,12,1.6,714.13,0.5557
mid_peak,1600,12,1.6,739.35,0.6116
mid_peak,1600,12,1.6,765.46,0.6749
mid_peak,1600,12,1.6,792.49,0.7466
mid_peak,1600,12,1.6,820.47,0.8283
mid_peak,1600,12,1.6,849.45,0.9218
mid_peak,1600,12,1.6,879.44,1.0293
mid_peak,1600,12,1.6,910.50,1.1536
mid_peak,1600,12,1.6,942.65,1.2980
mid_peak,1600,12,1.6,975.94,1.4667
mid_peak,1600,12,1.6,1010.40,1.6650
mid_peak,1600,12,1.6,1046.08,1.8996
mid_peak,1600,12,1.6,1083.02,2.1789
mid_peak,1600,12,1.6,1121.26,2.5137
mid_peak,1600,12,1.6,1160.86,2.9178
mid_peak,1600,12,1.6,1201.85,3.4087
mid_peak,1600,12,1.6,1244.29,4.0084
mid_peak,1600,12,1.6,1288.23,4.7447
mid_peak,1600,12,1.6,1333.72,5.6505
mid_peak,1600,12,1.6,1380.82,6.7607
mid_peak,1600,12,1.6,1429.58,8.0980
mid_peak,1600,12,1.6,1480.06,9.6243
mid_peak,1600,12,1.6,1532.32,11.1108
mid_peak,1600,12,1.6,1586.43,11.9679
mid_peak,1600,12,1.6,1642.45,11.6081
mid_peak,1600,12,1.6,1700.45,10.3018
mid_peak,1600,12,1.6,1760.50,8.7428
mid_peak,1600,12,1.6,1822.67,7.3081
mid_peak,1600,12,1.6,1887.03,6.0969
mid_peak,1600,12,1.6,1953.66,5.1037
mid_peak,1600,12,1.6,2022.65,4.2960
mid_peak,1600,12,1.6,2094.08,3.6392
mid_peak,1600,12,1.6,2168.02,3.1030
mid_peak,1600,12,1.6,2244.58,2.6630
mid_peak,1600,12,1.6,2323.84,2.2995
mid_peak,1600,12,1.6,2405.90,1.9973
mid_peak,1600,12,1.6,2490.86,1.7444
mid_peak,1600,12,1.6,2578.82,1.5313
mid_peak,1600,12,1.6,2669.88,1.3505
mid_peak,1600,12,1.6,2764.16,1.1964
mid_peak,1600,12,1.6,2861.77,1.0640
mid_peak,1600,12,1.6,2962.83,0.9498
mid_peak,1600,12,1.6,3067.45,0.8508
mid_peak,1600,12,1.6,3175.77,0.7644
mid_peak,1600,12,1.6,3287.91,0.6888
mid_peak,1600,12,1.6,3404.02,0.6223
mid_peak,1600,12,1.6,3524.22,0.5636
mid_peak,1600,12,1.6,3648.67,0.5115
mid_peak,1600,12,1.6,3777.51,0.4652
mid_peak,1600,12,1.6,3910.91,0.4239
mid_peak,1600,12,1.6,4049.01,0.3870
mid_peak,1600,12,1.6,4191.99,0.3538
mid_peak,1600,12,1.6,4340.02,0.3239
mid_peak,1600,12,1.6,4493.28,0.2970
mid_peak,1600,12,1.6,4651.94,0.2726
mid_peak,1600,12,1.6,4816.21,0.2506
mid_peak,1600,12,1.6,4986.29,0.2305
mid_peak,1600,12,1.6,5162.36,0.2123
mid_peak,1600,12,1.6,5344.66,0.1957
mid_peak,1600,12,1.6,5533.39,0.1806
mid_peak,1600,12,1.6,5728.79,0.1667
mid_peak,1600,12,1.6,5931.08,0.1540
mid_peak,1600,12,1.6,6140.52,0.1424
mid_peak,1600,12,1.6,6357.36,0.1318
mid_peak,1600,12,1.6,6581.85,0.1220
mid_peak,1600,12,1.6,6814.27,0.1130
mid_peak,1600,12,1.6,7054.90,0.1047
mid_peak,1600,12,1.6,7304.03,0.0971
mid_peak,1600,12,1.6,7561.95,0.0900
mid_peak,1600,12,1.6,7828.98,0.0835
mid_peak,1600,12,1.6,8105.44,0.0775
mid_peak,1600,12,1.6,8391.66,0.0720
mid_peak,1600,12,1.6,8687.99,0.0669
mid_peak,1600,12,1.6,8994.78,0.0621
mid_peak,1600,12,1.6,9312.41,0.0578
mid_peak,1600,12,1.6,9641.25,0.0537
mid_peak,1600,12,1.6,9981.71,0.0499
mid_peak,1600,12,1.6,10334.18,0.0464
mid_peak,1600,12,1.6,10699.11,0.0432
mid_peak,1600,12,1.6,11076.92,0.0402
mid_peak,1600,12,1.6,11468.07,0.0374
mid_peak,1600,12,1.6,11873.03,0.0348
mid_peak,1600,12,1.6,12292.30,0.0324
mid_peak,1600,12,1.6,12726.37,0.0302
mid_peak,1600,12,1.6,13175.76,0.0281
mid_peak,1600,12,1.6,13641.03,0.0262
mid_peak,1600,12,1.6,14122.73,0.0244
mid_peak,1600,12,1.6,14621.43,0.0227
mid_peak,1600,12,1.6,15137.75,0.0211
mid_peak,1600,12,1.6,15672.30,0.0197
mid_peak,1600,12,1.6,16225.72,0.0184
mid_peak,1600,12,1.6,16798.69,0.0171
mid_peak,1600,12,1.6,17391.89,0.0159
mid_peak,1600,12,1.6,18006.04,0.0149
mid_peak,1600,12,1.6,18641.88,0.0138
mid_peak,1600,12,1.6,19300.16,0.0129
mid_peak,1600,12,1.6,19981.70,0.0120
mid_peak,1600,12,1.6,20687.30,0.0112
mid_peak,1600,12,1.6,21417.81,0.0105
mid_peak,1600,12,1.6,22174.13,0.0097
mid_peak,1600,12,1.6,22957.15,0.0091
mid_peak,1600,12,1.6,23767.82,0.0085
mid_peak,1600,12,1.6,24607.11,0.0079
mid_peak,1600,12,1.6,25476.05,0.0074
mid_peak,1600,12,1.6,26375.67,0.0069
mid_peak,1600,12,1.6,27307.05,0.0064
mid_peak,1600,12,1.6,28271.33,0.0060
mid_peak,1600,12,1.6,29269.65,0.0056
mid_peak,1600,12,1.6,30303.23,0.0052
mid_peak,1600,12,1.6,31373.31,0.0048
mid_peak,1600,12,1.6,32481.17,0.0045
mid_peak,1600,12,1.6,33628.16,0.0042
mid_peak,1600,12,1.6,34815.65,0.0039
mid_peak,1600,12,1.6,36045.07,0.0037
mid_peak,1600,12,1.6,37317.90,0.0034
mid_peak,1600,12,1.6,38635.68,0.0032
mid_peak,1600,12,1.6,40000.00,0.0030
mid_peak,1600,24,1.6,10.00,-0.6224
mid_peak,1600,24,1.6,10.35,-0.5819
mid_peak,1600,24,1.6,10.72,-0.5438
mid_peak,1600,24,1.6,11.10,-0.5079
mid_peak,1600,24,1.6,11.49,-0.4742
mid_peak,1600,24,1.6,11.89,-0.4425
mid_peak,1600,24,1.6,12.31,-0.4127
mid_peak,1600,24,1.6,12.75,-0.3847
mid_peak,1600,24,1.6,13.20,-0.3584
mid_peak,1600,24,1.6,13.67,-0.3338
mid_peak,1600,24,1.6,14.15,-0.3106
mid_peak,1600,24,1.6,14.65,-0.2889
mid_peak,1600,24,1.6,15.17,-0.2686
mid_peak,1600,24,1.6,15.70,-0.2495
mid_peak,1600,24,1.6,16.26,-0.2316
mid_peak,1600,24,1.6,16.83,-0.2149
mid_peak,1600,24,1.6,17.42,-0.1992
mid_peak,1600,24,1.6,18.04,-0.1845
mid_peak,1600,24,1.6,18.68,-0.1708
mid_peak,1600,24,1.6,19.34,-0.1579
mid_peak,1600,24,1.6,20.02,-0.1459
mid_peak,1600,24,1.6,20.73,-0.1346
mid_peak,1600,24,1.6,21.46,-0.1240
mid_peak,1600,24,1.6,22.21,-0.1142
mid_peak,1600,24,1.6,23.00,-0.1049
mid_peak,1600,24,1.6,23.81,-0.0963
mid_peak,1600,24,1.6,24.65,-0.0882
mid_peak,1600,24,1.6,25.52,-0.0806
mid_peak,1600,24,1.6,26.42,-0.0736
mid_peak,1600,24,1.6,27.36,-0.0669
mid_peak,1600,24,1.6,28.32,-0.0607
mid_peak,1600,24,1.6,29.32,-0.0549
mid_peak,1600,24,1.6,30.36,-0.0495
mid_peak,1600,24,1.6,31.43,-0.0444
mid_peak,1600,24,1.6,32.54,-0.0397
mid_peak,1600,24,1.6,33.69,-0.0352
mid_peak,1600,24,1.6,34.88,-0.0310
